gene_name number_of_transposon_per_gene number_of_read_per_gene
OSW1 16 180
TRE2 10 34
CDC31 0 0
HNT3 9 32
RPT4 0 0
GCD1 6 6
RPN8 4 11
GPN2 2 2
YOR263C 9 50
DSE3 24 234
RBL2 4 34
PNT1 25 126
HRK1 29 227
YOR268C 35 347
PAC1 17 128
VPH1 11 49
FSF1 20 222
YTM1 0 0
TPO4 32 445
MOD5 45 469
RIM20 22 257
CAF20 9 92
YOR277C 6 33
HEM4 4 13
RFM1 12 30
FSH3 10 50
PLP2 6 39
YOR282W 19 188
YOR283W 8 123
HUA2 18 126
RDL1 12 68
RDL2 10 72
RRP36 0 0
MPD1 17 134
YOR289W 34 393
SNF2 13 77
YPK9 44 401
YOR292C 16 150
RPS10A 4 7
YOR293C-A 9 29
RRS1 1 0
UAF30 10 64
YOR296W 55 509
TIM18 5 30
MUM3 34 431
MBF1 7 72
BUD7 27 161
YOR300W 26 304
RAX1 78 1077
YOR302W 4 4
CPA1 25 179
ISW2 22 124
BIL1 4 19
RRG7 9 20
MCH5 26 248
SLY41 22 206
SNU66 24 168
YOR309C 2 1
NOP58 0 0
DGK1 10 51
RPL20B 3 11
SPS4 15 153
YOR314W 18 62
YOR314W-A 1 0
SFG1 30 253
COT1 17 215
YOR316C-A 36 448
FAA1 48 488
YOR318C 38 277
HSH49 0 0
GNT1 20 151
PMT3 41 505
LDB19 24 162
PRO2 0 0
FRT1 16 102
YOR325W 5 34
MYO2 15 72
SNC2 15 80
PDR10 81 830
SCD5 8 18
YOR329W-A 9 174
MIP1 48 248
YOR331C 7 35
VMA4 2 1
YOR333C 12 88
MRS2 22 208
ALA1 1 0
YOR335W-A 0 0
KRE5 4 6
TEA1 33 311
YOR338W 30 550
UBC11 6 11
RPA43 3 6
RPA190 1 0
YOR342C 39 506
YOR343C 41 563
TYE7 7 61
YOR345C 3 10
REV1 35 222
PYK2 19 151
PUT4 301 4741
CIN1 104 1427
MNE1 49 388
MEK1 18 115
TFB6 12 143
SOG2 5 11
MSC6 13 141
GDS1 22 119
CIR2 45 525
SNX3 11 162
HAP5 37 513
VTS1 19 188
PDE2 24 210
PRT1 14 91
PRE10 3 3
PIP2 41 359
YOR364W 21 165
YOR365C 71 552
YOR366W 16 62
SCP1 5 16
RAD17 15 136
RPS12 0 0
MRS6 5 6
GPB1 43 452
NDD1 10 30
NUD1 4 4
ALD4 34 170
GDH1 11 36
YOR376W 21 167
YOR376W-A 2 1
ATF1 21 196
AMF1 29 286
YOR379C 12 167
RDR1 37 434
FRE3 29 329
YOR381W-A 13 86
FIT2 4 9
FIT3 16 42
FRE5 32 267
YOR385W 18 72
PHR1 18 191
YOR387C 8 22
FDH1 3 13
YOR389W 26 301
FEX1 2 2
HSP33 1 0
YOR392W 13 83
ERR1 0 0
PAU21 0 0
YOR394C-A 2 8
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 1 0
ERR2 0 0
HSP32 0 0
FEX2 2 8
YPL278C 1 0
YPL277C 18 149
SAM3 22 196
SAM4 15 125
PBI1 12 20
ATP15 0 0
MDL2 36 423
KAR9 47 366
PLC1 2 3
ACM1 12 75
DIM1 0 0
DIP5 26 239
YPL264C 17 104
KEL3 56 472
FUM1 23 218
YPL261C 31 304
YPL260W 15 93
APM1 40 225
THI21 85 1083
YPL257W 14 103
CLN2 34 234
BBP1 4 12
HFI1 13 80
VIK1 63 1105
YAH1 2 1
YPL251W 0 0
ICY2 2 1
RPL36B 6 14
YPL250W-A 4 5
GYP5 54 587
GAL4 1 0
YPL247C 32 273
RBD2 17 142
YPL245W 28 374
HUT1 20 288
SRP68 1 0
IQG1 44 426
CIN2 25 94
HSP82 27 294
YAR1 18 83
YPL238C 0 0
SUI3 1 0
ENV7 19 199
RVB2 0 0
VMA11 1 0
NSL1 8 117
SSO1 19 264
FAS2 1 0
USV1 17 145
YPL229W 6 51
CET1 2 1
ALG5 24 214
NEW1 24 182
YPL225W 3 3
MMT2 40 386
GRE1 10 51
FMP40 39 724
YPL222C-A 7 73
FLC1 59 671
RPL1A 1 0
PCL8 17 180
SAR1 0 0
BMS1 7 26
YPL216W 57 609
CBP3 12 64
THI6 24 255
LEA1 19 298
PUS1 47 502
NIP7 0 0
SRP72 5 24
IPL1 3 7
RKM1 25 161
TYW1 69 452
PGC1 13 82
YPL205C 24 168
HRR25 17 64
TPK2 17 189
AFT2 28 244
YIG1 26 206
CSM4 6 26
YPL199C 14 99
RPL7B 16 134
YPL197C 7 67
OXR1 18 83
APL5 13 83
DDC1 20 157
RSA1 10 62
PRM3 5 16
YPL191C 36 449
NAB3 0 0
COA2 5 8
GUP2 35 314
POS5 5 26
MF(ALPHA)1 10 29
UIP4 17 327
YPL185W 30 455
MRN1 49 305
RTC6 7 11
RTT10 39 464
YPL182C 6 15
CTI6 17 110
TCO89 43 594
PPQ1 23 170
CBC2 13 72
CUP9 21 269
TRE1 83 937
SPT14 3 2
NIP100 9 25
MRPL40 25 258
COX10 29 130
OYE3 28 243
DAP1 30 371
MEX67 2 2
YPL168W 26 128
REV3 43 372
ATG29 3 11
SET6 11 62
MLH3 38 396
SVS1 17 67
YPL162C 11 58
BEM4 28 261
CDC60 2 3
PET20 8 56
AIM44 67 579
TGS1 37 370
PRM4 19 127
KIP2 85 1113
PEP4 11 65
RAD53 22 156
YPL152W-A 2 2
RRD2 7 23
PRP46 14 226
YPL150W 56 377
ATG5 8 39
PPT2 6 27
PXA1 28 146
NOP53 3 4
KES1 7 12
POC4 12 93
RPL33A 0 0
YPL142C 0 0
FRK1 56 576
MKK2 26 241
UME1 17 228
SPP1 18 104
GIP3 57 558
YPL136W 9 28
ISU1 10 70
YPL135C-A 4 22
ODC1 44 333
RDS2 34 280
COX11 20 187
RPL5 0 0
SPO19 15 29
TAF14 3 2
TBF1 2 1
HHO1 37 418
NAN1 1 0
KAP120 21 96
SPC29 2 5
RNY1 15 95
TFB2 7 23
MEI5 8 80
VPS30 26 91
YPL119C-A 2 1
DBP1 27 238
MRP51 13 56
IDI1 1 0
HOS3 47 695
BEM3 28 201
YPL114W 11 130
YPL113C 20 247
PEX25 21 96
CAR1 132 2780
GDE1 58 379
YPL109C 38 453
YPL108W 6 23
YPL107W 21 302
SSE1 13 76
SYH1 64 539
MSD1 35 387
FMP30 32 377
YPL102C 22 215
ELP4 32 215
ATG21 19 60
INA17 8 12
MGR2 4 13
MSY1 32 216
ERI1 3 8
PNG1 24 232
EEB1 47 651
SEC62 4 25
NOG1 7 40
SSU1 41 398
GLR1 40 378
RPS6A 7 25
RLM1 22 181
YPL088W 40 776
YDC1 19 105
ELP3 18 90
SEC16 12 55
BRO1 0 0
SEN54 0 0
MOT1 0 0
RPS9A 28 336
YPL080C 58 509
RPL21B 8 50
ATP4 10 58
YPL077C 23 281
GPI2 5 92
GCR1 37 159
YTA6 51 395
YPL073C 12 116
UBP16 36 304
YPL071C 28 216
MUK1 34 539
BTS1 34 199
YPL068C 28 231
YPL067C 68 997
RGL1 47 727
VPS28 7 31
CWC27 24 196
TIM50 9 46
YPL062W 77 1143
ALD6 42 281
MFM1 45 552
GRX5 12 21
PDR12 75 663
SUR1 20 154
LCL1 60 514
LGE1 38 241
LEE1 33 417
KTR6 59 582
OAZ1 23 161
ARL3 28 270
MNN9 0 0
DIG1 97 828
CAM1 37 270
SGF11 19 93
ELC1 22 144
VPS16 37 195
YPL044C 2 7
NOP4 26 267
SSN3 34 215
YPL041C 41 566
ISM1 82 809
YPL039W 52 865
YPL038W-A 10 47
MET31 27 286
EGD1 67 9034
PMA2 93 1003
YPL035C 16 53
YPL034W 26 138
SRL4 26 156
SVL3 80 1215
PHO85 20 283
TRM44 78 783
SUV3 55 458
ERG10 0 0
SMA1 68 620
SKS1 55 593
YPL025C 74 835
RMI1 26 232
MET12 66 437
RAD1 97 889
ECM23 38 404
ULP1 27 144
VTC3 185 2655
CTF19 30 155
IRC15 169 2372
SWI1 33 183
HST2 130 1993
YPL014W 187 2548
MRPS16 56 605
RRP12 2 1
TAF3 69 1041
RET3 3 3
RQC2 219 2092
CHL1 193 2017
TFC8 19 150
NCR1 364 6194
AEP3 177 1416
LSP1 110 1043
ULA1 331 6188
SNF8 39 427
HAT1 192 1939
CIT3 378 9612
PDH1 317 7728
YPR002C-A 22 97
YPR003C 369 3723
AIM45 113 1363
HAL1 110 1737
ICL2 238 4106
REC8 298 4186
HAA1 161 2582
SUT2 64 321
RPA135 4 24
YPR010C-A 24 242
YPR011C 149 1997
YPR012W 27 156
CMR3 80 1246
YPR014C 53 307
YPR015C 93 1068
TIF6 5 43
YPR016W-A 43 367
DSS4 16 70
RLF2 112 887
MCM4 7 17
ATP20 11 51
AGC1 84 716
YPR022C 126 1256
EAF3 45 494
YME1 16 33
CCL1 12 74
ATH1 113 862
YPR027C 23 110
YOP1 30 124
APL4 73 681
CSR2 91 900
NTO1 91 860
SRO7 62 408
HTS1 4 8
ARP7 23 214
GLN1 1 0
VMA13 42 383
SPO24 7 33
ERV2 57 594
IRC16 38 431
YPR039W 44 587
TIP41 44 678
TIF5 3 17
PUF2 60 463
RPL43A 6 9
OPI11 5 7
THP3 37 399
MCM16 5 4
MSF1 28 199
TAH18 0 0
ATG11 62 553
YPR050C 50 763
MAK3 71 1459
NHP6A 26 229
YPR053C 59 434
SMK1 32 377
SEC8 52 579
TFB4 0 0
BRR1 23 310
YMC1 14 103
YPR059C 4 12
ARO7 2 1
JID1 19 302
FCY1 21 320
YPR063C 27 302
YPR064W 42 405
ROX1 14 105
UBA3 50 890
ISA2 5 13
HOS1 32 323
SPE3 19 82
MED1 34 285
YPR071W 31 336
NOT5 14 90
LTP1 11 64
TKL1 34 312
YPR074W-A 27 367
OPY2 27 203
YPR076W 10 29
YPR077C 37 461
YPR078C 59 602
MRL1 41 402
TEF1 5 7
GRS2 75 893
DIB1 0 0
MDM36 30 350
YPR084W 22 167
ASA1 1 0
SUA7 1 0
VPS69 9 41
SRP54 8 29
YPR089W 45 315
NVJ2 32 355
YPR092W 35 322
ASR1 22 299
RDS3 2 1
SYT1 57 448
YPR096C 24 222
YPR097W 85 1200
YPR098C 13 40
YPR099C 6 28
MRPL51 7 21
SNT309 17 108
RPL11A 3 2
PRE2 0 0
FHL1 27 166
COG4 2 2
ISR1 22 105
YTH1 1 0
RPN7 4 3
YPR108W-A 22 322
YPR109W 54 796
RPC40 2 12
DBF20 36 576
MRD1 2 1
PIS1 5 7
YPR114W 23 291
RGC1 55 506
RRG8 16 204
YPR117W 108 1272
MRI1 21 192
CLB2 3 5
CLB5 52 419
THI22 25 228
AXL1 124 1243
YPR123C 8 22
CTR1 16 93
YLH47 44 533
YPR126C 16 194
YPR127W 19 76
ANT1 27 132
SCD6 25 115
YPR130C 13 53
NAT3 3 26
RPS23B 24 71
SPN1 18 163
TOM5 3 3
MSS18 26 109
CTF4 10 24
YPR136C 1 0
RRP9 3 10
MEP3 59 811
LOA1 9 29
TAZ1 35 255
KAR3 23 102
YPR142C 35 256
RRP15 8 22
NOC4 7 93
ASN1 56 566
YPR145C-A 10 64
YPR146C 40 600
YPR147C 23 302
YPR148C 29 272
NCE102 17 194
YPR150W 29 375
SUE1 37 472
URN1 105 1220
YPR153W 12 44
PIN3 18 97
NCA2 44 392
TPO3 8 32
TDA6 49 619
CUR1 14 238
KRE6 49 362
YPR159C-A 1 0
GPH1 46 442
YPR160W-A 2 8
YPR160C-A 3 8
SGV1 24 203
ORC4 0 0
TIF3 4 4
MMS1 25 137
RHO1 0 0
MRP2 8 31
MET16 11 80
NUT2 5 29
JIP5 15 58
YPR170C 19 224
YPR169W-A 2 2
YPR170W-B 7 31
YPR170W-A 6 20
BSP1 62 354
YPR172W 15 103
VPS4 1 0
YPR174C 12 58
DPB2 6 15
BET2 0 0
YPR177C 5 38
PRP4 8 71
HDA3 45 354
AOS1 0 0
SEC23 0 0
SMX3 0 0
DPM1 3 9
GDB1 65 498
ATG13 23 171
PZF1 2 3
RPO26 0 0
MLC2 2 1
SKI3 43 246
RPC82 1 0
QCR2 19 85
AQY1 23 172
HPA2 29 236
OPT2 26 142
YPR195C 10 52
YPR196W 34 580
YPR197C 17 220
SGE1 34 490
ARR1 24 244
ARR2 9 32
ARR3 14 153
YPR202W 6 13
YPR203W 0 0
YPR204W 1 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 1 0
AI2 4 3
AI3 4 3
AI4 5 4
AI5_ALPHA 5 4
COX1 5 4
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 1 0
COB 1 0
OLI1 0 0
VAR1 1 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 1 0
Q0297 0 0
