gene_name number_of_transposon_per_gene number_of_read_per_gene
NPT1 9 112
RPB10 0 0
MGM1 5 39
STE4 32 1292
SAS5 14 275
SPR2 7 159
AIM41 2 1
RUD3 11 84
RFC1 12 71
YOR218C 5 11
STE13 18 341
RCN2 7 30
MCT1 16 230
ODC2 30 788
DSC3 13 96
RPB8 0 0
YOR225W 7 207
ISU2 7 214
HER1 30 743
MCP1 11 98
WTM2 54 989
WTM1 10 85
MKK1 17 353
YOR231C-A 1 0
MGE1 0 0
KIN4 27 460
RPL33B 3 7
IRC13 6 22
DFR1 0 0
HES1 10 56
YOR238W 12 240
ABP140 26 390
MET7 13 88
SSP2 13 187
PUS7 4 24
ESA1 0 0
DGA1 12 129
ENV9 31 893
SRL1 7 91
YOR248W 3 4
APC5 0 0
CLP1 0 0
TUM1 13 241
TMA16 7 35
NAT5 5 75
SEC63 1 0
OSW1 17 352
TRE2 1 0
CDC31 0 0
HNT3 3 34
RPT4 1 0
GCD1 2 1
RPN8 0 0
GPN2 3 3
YOR263C 5 49
DSE3 18 352
RBL2 2 2
PNT1 13 443
HRK1 17 261
YOR268C 15 284
PAC1 17 203
VPH1 8 28
FSF1 12 207
YTM1 0 0
TPO4 21 678
MOD5 22 309
RIM20 13 121
CAF20 3 9
YOR277C 2 8
HEM4 0 0
RFM1 2 1
FSH3 4 129
PLP2 0 0
YOR282W 15 231
YOR283W 6 30
HUA2 10 112
RDL1 9 54
RDL2 6 40
RRP36 0 0
MPD1 7 36
YOR289W 15 302
SNF2 11 59
YPK9 30 539
YOR292C 13 186
RPS10A 2 1
YOR293C-A 2 11
RRS1 3 8
UAF30 7 46
YOR296W 35 697
TIM18 5 56
MUM3 33 1039
MBF1 3 2
BUD7 18 329
YOR300W 23 694
RAX1 54 1823
YOR302W 2 17
CPA1 23 740
ISW2 15 180
BIL1 2 13
RRG7 7 21
MCH5 24 314
SLY41 14 212
SNU66 11 240
YOR309C 3 5
NOP58 2 3
DGK1 8 90
RPL20B 1 0
SPS4 14 178
YOR314W 4 20
YOR314W-A 2 10
SFG1 17 153
COT1 25 593
YOR316C-A 19 563
FAA1 30 1577
YOR318C 30 1226
HSH49 0 0
GNT1 17 121
PMT3 19 357
LDB19 9 22
PRO2 0 0
FRT1 19 388
YOR325W 5 202
MYO2 7 242
SNC2 7 38
PDR10 62 883
SCD5 6 82
YOR329W-A 7 141
MIP1 22 133
YOR331C 4 14
VMA4 0 0
YOR333C 3 2
MRS2 14 154
ALA1 4 9
YOR335W-A 0 0
KRE5 7 68
TEA1 14 431
YOR338W 18 435
UBC11 4 29
RPA43 0 0
RPA190 1 0
YOR342C 28 601
YOR343C 43 752
TYE7 6 42
YOR345C 4 3
REV1 33 817
PYK2 18 318
PUT4 212 8716
CIN1 69 2302
MNE1 25 230
MEK1 16 289
TFB6 8 126
SOG2 9 67
MSC6 16 142
GDS1 7 167
CIR2 40 1298
SNX3 12 158
HAP5 18 279
VTS1 14 127
PDE2 8 168
PRT1 14 476
PRE10 3 6
PIP2 32 677
YOR364W 14 231
YOR365C 34 742
YOR366W 4 35
SCP1 8 46
RAD17 7 30
RPS12 1 0
MRS6 3 5
GPB1 31 1149
NDD1 5 79
NUD1 2 1
ALD4 36 522
GDH1 5 9
YOR376W 18 397
YOR376W-A 1 0
ATF1 10 67
AMF1 37 647
YOR379C 16 230
RDR1 27 912
FRE3 27 1200
YOR381W-A 1 0
FIT2 7 58
FIT3 4 36
FRE5 19 227
YOR385W 13 149
PHR1 11 219
YOR387C 5 30
FDH1 2 6
YOR389W 14 389
FEX1 3 112
HSP33 3 9
YOR392W 9 146
ERR1 0 0
PAU21 0 0
YOR394C-A 2 29
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 1 0
HSP32 1 0
FEX2 1 0
YPL278C 2 1
YPL277C 12 264
SAM3 15 178
SAM4 6 23
PBI1 7 18
ATP15 0 0
MDL2 25 560
KAR9 36 997
PLC1 3 58
ACM1 11 149
DIM1 0 0
DIP5 25 694
YPL264C 9 208
KEL3 45 861
FUM1 19 443
YPL261C 15 252
YPL260W 11 210
APM1 18 295
THI21 52 1820
YPL257W 12 257
CLN2 19 458
BBP1 1 0
HFI1 7 78
VIK1 50 2662
YAH1 0 0
YPL251W 0 0
ICY2 0 0
RPL36B 2 1
YPL250W-A 1 0
GYP5 30 526
GAL4 0 0
YPL247C 18 371
RBD2 9 176
YPL245W 21 517
HUT1 24 388
SRP68 1 0
IQG1 8 72
CIN2 15 100
HSP82 25 612
YAR1 6 12
YPL238C 0 0
SUI3 0 0
ENV7 18 497
RVB2 1 0
VMA11 0 0
NSL1 4 50
SSO1 7 55
FAS2 0 0
USV1 17 197
YPL229W 11 425
CET1 0 0
ALG5 16 150
NEW1 15 152
YPL225W 3 4
MMT2 38 1520
GRE1 8 153
FMP40 30 511
YPL222C-A 6 26
FLC1 41 1051
RPL1A 2 3
PCL8 14 248
SAR1 0 0
BMS1 6 78
YPL216W 42 1055
CBP3 7 66
THI6 22 1079
LEA1 10 373
PUS1 40 1565
NIP7 0 0
SRP72 4 73
IPL1 4 40
RKM1 15 188
TYW1 45 1377
PGC1 9 98
YPL205C 14 56
HRR25 10 142
TPK2 18 620
AFT2 14 380
YIG1 16 107
CSM4 5 6
YPL199C 4 146
RPL7B 18 411
YPL197C 3 16
OXR1 19 266
APL5 10 165
DDC1 10 250
RSA1 12 164
PRM3 4 15
YPL191C 25 468
NAB3 0 0
COA2 2 1
GUP2 21 484
POS5 1 0
MF(ALPHA)1 12 42
UIP4 9 176
YPL185W 22 534
MRN1 26 330
RTC6 1 0
RTT10 31 510
YPL182C 7 33
CTI6 11 37
TCO89 23 254
PPQ1 20 393
CBC2 6 27
CUP9 15 465
TRE1 52 1784
SPT14 2 16
NIP100 5 89
MRPL40 6 54
COX10 21 285
OYE3 31 1322
DAP1 26 999
MEX67 4 17
YPL168W 21 184
REV3 32 449
ATG29 6 40
SET6 12 429
MLH3 19 418
SVS1 11 67
YPL162C 9 105
BEM4 11 83
CDC60 1 0
PET20 9 115
AIM44 41 686
TGS1 20 479
PRM4 11 164
KIP2 57 2524
PEP4 11 67
RAD53 15 299
YPL152W-A 2 1
RRD2 8 151
PRP46 8 220
YPL150W 47 865
ATG5 11 25
PPT2 3 3
PXA1 24 329
NOP53 1 0
KES1 13 103
POC4 1 0
RPL33A 0 0
YPL142C 0 0
FRK1 34 715
MKK2 19 606
UME1 12 76
SPP1 12 167
GIP3 53 1341
YPL136W 9 24
ISU1 7 87
YPL135C-A 2 12
ODC1 25 294
RDS2 24 810
COX11 22 227
RPL5 1 0
SPO19 12 33
TAF14 0 0
TBF1 1 0
HHO1 30 628
NAN1 0 0
KAP120 8 21
SPC29 0 0
RNY1 11 129
TFB2 1 0
MEI5 7 74
VPS30 8 47
YPL119C-A 1 0
DBP1 15 639
MRP51 2 1
IDI1 1 0
HOS3 27 854
BEM3 23 205
YPL114W 3 35
YPL113C 18 269
PEX25 13 69
CAR1 101 4559
GDE1 45 674
YPL109C 23 769
YPL108W 11 231
YPL107W 12 306
SSE1 3 4
SYH1 40 638
MSD1 5 28
FMP30 28 844
YPL102C 15 391
ELP4 14 177
ATG21 10 107
INA17 6 86
MGR2 10 100
MSY1 5 15
ERI1 1 0
PNG1 22 278
EEB1 37 777
SEC62 0 0
NOG1 1 0
SSU1 34 696
GLR1 23 452
RPS6A 0 0
RLM1 16 406
YPL088W 33 1155
YDC1 13 216
ELP3 12 154
SEC16 6 11
BRO1 0 0
SEN54 3 16
MOT1 1 0
RPS9A 28 549
YPL080C 44 1160
RPL21B 8 15
ATP4 7 52
YPL077C 14 673
GPI2 2 2
GCR1 14 154
YTA6 37 573
YPL073C 8 228
UBP16 28 401
YPL071C 15 81
MUK1 20 555
BTS1 24 358
YPL068C 13 133
YPL067C 49 1461
RGL1 29 1030
VPS28 2 2
CWC27 28 685
TIM50 6 102
YPL062W 51 1568
ALD6 33 471
MFM1 24 443
GRX5 6 25
PDR12 59 2567
SUR1 19 377
LCL1 51 1210
LGE1 44 1029
LEE1 19 723
KTR6 42 552
OAZ1 12 290
ARL3 16 168
MNN9 1 0
DIG1 53 701
CAM1 25 580
SGF11 5 102
ELC1 12 215
VPS16 15 201
YPL044C 0 0
NOP4 20 283
SSN3 31 1145
YPL041C 22 456
ISM1 29 317
YPL039W 59 2080
YPL038W-A 9 235
MET31 26 346
EGD1 69 17701
PMA2 67 1769
YPL035C 11 88
YPL034W 15 310
SRL4 17 253
SVL3 56 1610
PHO85 8 284
TRM44 52 1439
SUV3 29 480
ERG10 0 0
SMA1 57 523
SKS1 30 683
YPL025C 66 1658
RMI1 4 24
MET12 53 802
RAD1 69 1633
ECM23 27 1078
ULP1 11 103
VTC3 147 5885
CTF19 10 95
IRC15 113 3982
SWI1 13 26
HST2 96 3714
YPL014W 151 4633
MRPS16 21 305
RRP12 3 2
TAF3 43 1265
RET3 3 3
RQC2 155 3739
CHL1 116 2246
TFC8 9 122
NCR1 290 14586
AEP3 104 1080
LSP1 66 1679
ULA1 261 10077
SNF8 21 716
HAT1 142 3797
CIT3 323 16274
PDH1 269 15984
YPR002C-A 12 67
YPR003C 258 5951
AIM45 107 3075
HAL1 87 3478
ICL2 197 6820
REC8 232 8683
HAA1 117 5643
SUT2 56 1232
RPA135 1 0
YPR010C-A 17 347
YPR011C 120 5328
YPR012W 16 234
CMR3 56 1669
YPR014C 38 620
YPR015C 70 1864
TIF6 5 45
YPR016W-A 25 279
DSS4 14 322
RLF2 80 1792
MCM4 8 84
ATP20 7 25
AGC1 55 1141
YPR022C 96 2799
EAF3 28 583
YME1 5 10
CCL1 10 83
ATH1 73 1770
YPR027C 15 95
YOP1 17 140
APL4 44 966
CSR2 60 1435
NTO1 63 1376
SRO7 45 552
HTS1 1 0
ARP7 17 475
GLN1 2 3
VMA13 22 201
SPO24 8 47
ERV2 42 1455
IRC16 33 1470
YPR039W 41 1285
TIP41 33 939
TIF5 1 0
PUF2 34 1090
RPL43A 1 0
OPI11 2 1
THP3 22 271
MCM16 4 4
MSF1 6 63
TAH18 0 0
ATG11 39 873
YPR050C 37 1577
MAK3 46 2406
NHP6A 16 285
YPR053C 31 474
SMK1 29 1297
SEC8 27 277
TFB4 3 3
BRR1 11 100
YMC1 7 88
YPR059C 3 5
ARO7 0 0
JID1 24 556
FCY1 22 731
YPR063C 17 389
YPR064W 26 546
ROX1 11 110
UBA3 29 1631
ISA2 2 5
HOS1 26 1368
SPE3 11 122
MED1 20 117
YPR071W 14 141
NOT5 5 12
LTP1 14 236
TKL1 22 309
YPR074W-A 19 236
OPY2 24 392
YPR076W 8 74
YPR077C 36 721
YPR078C 50 1115
MRL1 32 931
TEF1 3 3
GRS2 37 1112
DIB1 3 2
MDM36 15 330
YPR084W 16 226
ASA1 1 0
SUA7 0 0
VPS69 6 18
SRP54 6 18
YPR089W 38 862
NVJ2 27 567
YPR092W 22 724
ASR1 25 619
RDS3 0 0
SYT1 27 560
YPR096C 11 146
YPR097W 50 1712
YPR098C 9 64
YPR099C 5 17
MRPL51 4 4
SNT309 3 16
RPL11A 0 0
PRE2 0 0
FHL1 17 298
COG4 4 9
ISR1 13 253
YTH1 2 1
RPN7 0 0
YPR108W-A 20 546
YPR109W 33 1837
RPC40 1 0
DBF20 25 362
MRD1 0 0
PIS1 4 9
YPR114W 11 103
RGC1 30 651
RRG8 12 276
YPR117W 71 1237
MRI1 13 112
CLB2 4 6
CLB5 34 453
THI22 23 736
AXL1 95 2718
YPR123C 2 1
CTR1 10 71
YLH47 18 342
YPR126C 6 48
YPR127W 15 182
ANT1 17 276
SCD6 13 28
YPR130C 5 10
NAT3 1 0
RPS23B 10 55
SPN1 5 17
TOM5 0 0
MSS18 9 35
CTF4 5 37
YPR136C 1 0
RRP9 3 39
MEP3 40 798
LOA1 2 1
TAZ1 25 487
KAR3 7 63
YPR142C 22 571
RRP15 4 29
NOC4 3 43
ASN1 53 1156
YPR145C-A 9 198
YPR146C 28 786
YPR147C 11 613
YPR148C 17 533
NCE102 13 475
YPR150W 22 676
SUE1 29 827
URN1 83 2152
YPR153W 7 399
PIN3 11 64
NCA2 20 249
TPO3 12 396
TDA6 40 1381
CUR1 17 508
KRE6 14 155
YPR159C-A 1 0
GPH1 29 652
YPR160W-A 1 0
YPR160C-A 3 6
SGV1 15 210
ORC4 1 0
TIF3 3 4
MMS1 19 257
RHO1 0 0
MRP2 2 51
MET16 13 222
NUT2 7 71
JIP5 3 2
YPR170C 21 468
YPR169W-A 1 0
YPR170W-B 5 58
YPR170W-A 5 58
BSP1 34 673
YPR172W 13 340
VPS4 2 2
YPR174C 7 290
DPB2 3 10
BET2 0 0
YPR177C 3 16
PRP4 4 17
HDA3 34 881
AOS1 0 0
SEC23 0 0
SMX3 0 0
DPM1 2 1
GDB1 37 1018
ATG13 14 315
PZF1 3 2
RPO26 0 0
MLC2 6 48
SKI3 25 228
RPC82 1 0
QCR2 10 89
AQY1 22 505
HPA2 16 502
OPT2 16 256
YPR195C 8 37
YPR196W 25 791
YPR197C 18 243
SGE1 18 391
ARR1 20 530
ARR2 9 300
ARR3 16 418
YPR202W 3 15
YPR203W 0 0
YPR204W 0 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 1 0
AI3 1 0
AI4 1 0
AI5_ALPHA 2 1
COX1 2 1
AI5_BETA 0 0
ATP8 0 0
ATP6 1 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 2 1
Q0255 0 0
COX3 0 0
Q0297 0 0
