gene_name number_of_transposon_per_gene number_of_read_per_gene
SEY1 44 1401
SWT1 22 660
RPS28A 1 0
GLN4 1 0
YOR169C 2 1
YOR170W 4 37
LCB4 17 214
YRM1 51 2346
DCS2 23 393
MED4 14 141
ALE1 35 998
HEM15 2 4
MPC54 34 901
GAC1 32 699
SYC1 15 279
DCI1 4 125
LAS17 23 321
RPS30B 3 4
FYV12 45 913
SER1 4 21
GSP2 16 180
YOR186W 37 1253
YOR186C-A 25 514
TUF1 3 13
MSB1 32 612
IES4 6 18
SPR1 27 750
ULS1 18 780
THI72 35 1624
YOR192C-C 2 1
PEX27 12 126
TOA1 0 0
SLK19 29 610
LIP5 7 209
MCA1 23 264
BFR1 13 108
YOR199W 20 611
YOR200W 12 126
MRM1 15 176
HIS3 16 622
YOR203W 21 171
DED1 0 0
GEP3 9 40
NOC2 4 34
RET1 3 13
PTP2 7 94
NPT1 16 228
RPB10 0 0
MGM1 6 156
STE4 25 368
SAS5 16 307
SPR2 21 160
AIM41 9 346
RUD3 4 32
RFC1 15 124
YOR218C 6 21
STE13 32 886
RCN2 12 39
MCT1 7 32
ODC2 35 1811
DSC3 13 181
RPB8 0 0
YOR225W 16 212
ISU2 11 124
HER1 26 903
MCP1 15 396
WTM2 69 3195
WTM1 28 299
MKK1 33 769
YOR231C-A 5 19
MGE1 1 0
KIN4 49 829
RPL33B 3 7
IRC13 18 147
DFR1 0 0
HES1 18 367
YOR238W 25 532
ABP140 36 508
MET7 19 345
SSP2 26 646
PUS7 17 758
ESA1 0 0
DGA1 14 86
ENV9 11 81
SRL1 8 134
YOR248W 4 35
APC5 0 0
CLP1 0 0
TUM1 19 303
TMA16 8 272
NAT5 13 462
SEC63 3 11
OSW1 18 316
TRE2 5 21
CDC31 0 0
HNT3 14 117
RPT4 0 0
GCD1 7 45
RPN8 3 8
GPN2 2 1
YOR263C 6 23
DSE3 26 466
RBL2 1 0
PNT1 26 633
HRK1 34 691
YOR268C 26 841
PAC1 1 0
VPH1 8 42
FSF1 40 813
YTM1 2 1
TPO4 45 1049
MOD5 14 123
RIM20 28 425
CAF20 8 198
YOR277C 7 149
HEM4 1 0
RFM1 4 14
FSH3 11 384
PLP2 1 0
YOR282W 22 391
YOR283W 15 672
HUA2 11 126
RDL1 20 353
RDL2 10 133
RRP36 1 0
MPD1 9 103
YOR289W 21 453
SNF2 21 292
YPK9 31 517
YOR292C 28 676
RPS10A 1 0
YOR293C-A 3 19
RRS1 2 1
UAF30 16 288
YOR296W 66 1869
TIM18 12 251
MUM3 61 3317
MBF1 6 38
BUD7 22 536
YOR300W 20 592
RAX1 67 2076
YOR302W 1 0
CPA1 14 263
ISW2 37 719
BIL1 5 31
RRG7 6 14
MCH5 25 484
SLY41 36 977
SNU66 22 255
YOR309C 2 1
NOP58 1 0
DGK1 7 101
RPL20B 3 52
SPS4 23 521
YOR314W 12 46
YOR314W-A 1 0
SFG1 23 238
COT1 27 928
YOR316C-A 36 1251
FAA1 28 816
YOR318C 36 945
HSH49 0 0
GNT1 19 93
PMT3 59 2812
LDB19 23 654
PRO2 0 0
FRT1 22 262
YOR325W 8 93
MYO2 8 37
SNC2 7 44
PDR10 92 1795
SCD5 7 39
YOR329W-A 3 14
MIP1 18 160
YOR331C 6 223
VMA4 0 0
YOR333C 3 3
MRS2 2 1
ALA1 5 9
YOR335W-A 0 0
KRE5 10 51
TEA1 33 686
YOR338W 19 506
UBC11 9 59
RPA43 0 0
RPA190 2 1
YOR342C 30 376
YOR343C 37 1023
TYE7 16 528
YOR345C 4 30
REV1 39 1168
PYK2 25 488
PUT4 268 12652
CIN1 104 3398
MNE1 16 98
MEK1 21 363
TFB6 12 50
SOG2 25 296
MSC6 19 569
GDS1 13 121
CIR2 26 227
SNX3 7 79
HAP5 26 638
VTS1 22 240
PDE2 14 206
PRT1 16 464
PRE10 2 24
PIP2 56 1160
YOR364W 18 134
YOR365C 60 1276
YOR366W 13 144
SCP1 12 324
RAD17 19 683
RPS12 0 0
MRS6 2 7
GPB1 48 1567
NDD1 2 1
NUD1 4 24
ALD4 30 532
GDH1 24 573
YOR376W 15 260
YOR376W-A 2 1
ATF1 30 494
AMF1 37 546
YOR379C 19 451
RDR1 30 1243
FRE3 38 716
YOR381W-A 13 148
FIT2 8 23
FIT3 7 52
FRE5 32 518
YOR385W 15 224
PHR1 17 402
YOR387C 8 26
FDH1 5 171
YOR389W 24 639
FEX1 3 6
HSP33 3 14
YOR392W 19 275
ERR1 0 0
PAU21 0 0
YOR394C-A 7 145
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 0 0
HSP32 1 0
FEX2 5 47
YPL278C 2 1
YPL277C 29 380
SAM3 24 1158
SAM4 9 39
PBI1 13 334
ATP15 0 0
MDL2 35 1274
KAR9 46 853
PLC1 6 43
ACM1 9 115
DIM1 1 0
DIP5 42 958
YPL264C 39 984
KEL3 62 1813
FUM1 7 24
YPL261C 27 509
YPL260W 20 500
APM1 28 163
THI21 70 1780
YPL257W 15 126
CLN2 15 99
BBP1 2 1
HFI1 5 26
VIK1 49 3005
YAH1 1 0
YPL251W 1 0
ICY2 0 0
RPL36B 3 5
YPL250W-A 1 0
GYP5 36 756
GAL4 29 840
YPL247C 18 630
RBD2 13 184
YPL245W 42 1345
HUT1 33 823
SRP68 3 8
IQG1 13 89
CIN2 35 247
HSP82 34 836
YAR1 6 14
YPL238C 0 0
SUI3 0 0
ENV7 13 138
RVB2 1 0
VMA11 1 0
NSL1 6 75
SSO1 16 174
FAS2 1 0
USV1 21 330
YPL229W 11 79
CET1 1 0
ALG5 6 40
NEW1 24 500
YPL225W 3 2
MMT2 35 599
GRE1 17 460
FMP40 46 1480
YPL222C-A 4 4
FLC1 61 1777
RPL1A 1 0
PCL8 16 921
SAR1 0 0
BMS1 2 1
YPL216W 57 951
CBP3 4 50
THI6 27 588
LEA1 9 103
PUS1 46 1097
NIP7 0 0
SRP72 4 21
IPL1 5 231
RKM1 30 781
TYW1 47 818
PGC1 18 216
YPL205C 21 203
HRR25 7 32
TPK2 15 307
AFT2 30 562
YIG1 27 523
CSM4 4 45
YPL199C 8 210
RPL7B 17 393
YPL197C 3 32
OXR1 21 294
APL5 14 143
DDC1 29 900
RSA1 13 242
PRM3 5 8
YPL191C 22 360
NAB3 0 0
COA2 0 0
GUP2 48 1018
POS5 0 0
MF(ALPHA)1 10 44
UIP4 20 709
YPL185W 32 753
MRN1 76 2647
RTC6 2 9
RTT10 50 1539
YPL182C 5 49
CTI6 11 39
TCO89 36 921
PPQ1 37 798
CBC2 8 52
CUP9 30 514
TRE1 60 1266
SPT14 3 6
NIP100 4 24
MRPL40 6 52
COX10 12 94
OYE3 33 1006
DAP1 29 1030
MEX67 2 4
YPL168W 27 298
REV3 43 579
ATG29 8 48
SET6 11 157
MLH3 35 1854
SVS1 12 79
YPL162C 21 318
BEM4 9 18
CDC60 2 36
PET20 14 154
AIM44 50 898
TGS1 22 942
PRM4 23 627
KIP2 56 2099
PEP4 4 6
RAD53 5 70
YPL152W-A 2 1
RRD2 3 85
PRP46 8 183
YPL150W 36 577
ATG5 6 13
PPT2 2 1
PXA1 18 412
NOP53 1 0
KES1 10 32
POC4 5 27
RPL33A 0 0
YPL142C 0 0
FRK1 37 1177
MKK2 26 555
UME1 15 174
SPP1 18 376
GIP3 71 1733
YPL136W 10 40
ISU1 0 0
YPL135C-A 0 0
ODC1 31 585
RDS2 30 1541
COX11 9 104
RPL5 0 0
SPO19 15 83
TAF14 0 0
TBF1 4 4
HHO1 38 573
NAN1 0 0
KAP120 30 463
SPC29 0 0
RNY1 13 397
TFB2 4 45
MEI5 11 1282
VPS30 4 24
YPL119C-A 8 47
DBP1 29 268
MRP51 6 17
IDI1 0 0
HOS3 35 800
BEM3 33 587
YPL114W 15 235
YPL113C 35 596
PEX25 19 108
CAR1 139 5078
GDE1 82 2131
YPL109C 35 1293
YPL108W 12 156
YPL107W 36 1353
SSE1 9 45
SYH1 57 1319
MSD1 6 9
FMP30 39 1397
YPL102C 23 548
ELP4 21 274
ATG21 7 36
INA17 2 3
MGR2 4 16
MSY1 3 30
ERI1 1 0
PNG1 17 489
EEB1 36 706
SEC62 2 13
NOG1 4 30
SSU1 39 970
GLR1 32 709
RPS6A 3 5
RLM1 8 256
YPL088W 40 1626
YDC1 21 382
ELP3 8 8
SEC16 11 78
BRO1 0 0
SEN54 4 6
MOT1 1 0
RPS9A 39 985
YPL080C 43 924
RPL21B 3 9
ATP4 1 0
YPL077C 9 86
GPI2 3 24
GCR1 30 409
YTA6 41 746
YPL073C 8 251
UBP16 25 627
YPL071C 14 273
MUK1 13 661
BTS1 9 21
YPL068C 18 267
YPL067C 39 1340
RGL1 33 698
VPS28 3 5
CWC27 18 621
TIM50 6 183
YPL062W 57 1836
ALD6 31 375
MFM1 6 55
GRX5 2 22
PDR12 51 1636
SUR1 19 413
LCL1 45 510
LGE1 14 195
LEE1 27 327
KTR6 45 1411
OAZ1 16 296
ARL3 4 40
MNN9 0 0
DIG1 63 1046
CAM1 34 551
SGF11 3 37
ELC1 14 42
VPS16 15 152
YPL044C 0 0
NOP4 12 81
SSN3 33 976
YPL041C 32 686
ISM1 12 203
YPL039W 51 2152
YPL038W-A 6 74
MET31 30 993
EGD1 51 11331
PMA2 78 1521
YPL035C 13 351
YPL034W 16 299
SRL4 28 398
SVL3 92 2789
PHO85 15 596
TRM44 64 2985
SUV3 7 59
ERG10 1 0
SMA1 61 974
SKS1 21 547
YPL025C 42 681
RMI1 17 476
MET12 49 412
RAD1 74 1718
ECM23 21 555
ULP1 10 85
VTC3 149 4998
CTF19 15 223
IRC15 128 4796
SWI1 15 270
HST2 128 4681
YPL014W 158 4533
MRPS16 11 352
RRP12 5 24
TAF3 65 1786
RET3 3 12
RQC2 155 4204
CHL1 122 2849
TFC8 10 232
NCR1 306 15186
AEP3 41 634
LSP1 91 2389
ULA1 161 5004
SNF8 23 446
HAT1 96 1547
CIT3 261 11745
PDH1 245 10782
YPR002C-A 14 188
YPR003C 241 4026
AIM45 84 1665
HAL1 79 3173
ICL2 209 7175
REC8 196 5958
HAA1 127 6760
SUT2 53 586
RPA135 1 0
YPR010C-A 26 573
YPR011C 102 3798
YPR012W 21 264
CMR3 61 1549
YPR014C 26 398
YPR015C 72 3196
TIF6 5 185
YPR016W-A 29 357
DSS4 21 648
RLF2 68 1848
MCM4 7 298
ATP20 5 7
AGC1 75 2234
YPR022C 117 4152
EAF3 23 719
YME1 7 42
CCL1 7 76
ATH1 93 1687
YPR027C 16 245
YOP1 23 631
APL4 44 768
CSR2 92 2947
NTO1 72 1146
SRO7 54 1855
HTS1 2 2
ARP7 16 459
GLN1 2 12
VMA13 15 149
SPO24 8 40
ERV2 52 1365
IRC16 41 915
YPR039W 40 1159
TIP41 24 423
TIF5 2 1
PUF2 59 896
RPL43A 4 87
OPI11 4 87
THP3 30 260
MCM16 0 0
MSF1 7 102
TAH18 0 0
ATG11 37 485
YPR050C 41 1013
MAK3 56 1638
NHP6A 16 108
YPR053C 51 1039
SMK1 29 808
SEC8 43 475
TFB4 1 0
BRR1 21 400
YMC1 8 114
YPR059C 3 48
ARO7 4 94
JID1 20 338
FCY1 21 660
YPR063C 17 386
YPR064W 36 963
ROX1 12 381
UBA3 35 1262
ISA2 0 0
HOS1 27 744
SPE3 21 248
MED1 22 501
YPR071W 15 291
NOT5 5 48
LTP1 15 130
TKL1 15 242
YPR074W-A 22 596
OPY2 25 366
YPR076W 4 6
YPR077C 42 1020
YPR078C 63 1347
MRL1 34 718
TEF1 5 25
GRS2 77 2985
DIB1 2 1
MDM36 42 1568
YPR084W 30 372
ASA1 0 0
SUA7 0 0
VPS69 12 211
SRP54 13 229
YPR089W 48 1284
NVJ2 31 907
YPR092W 25 722
ASR1 27 279
RDS3 0 0
SYT1 29 446
YPR096C 17 149
YPR097W 67 2551
YPR098C 18 180
YPR099C 2 2
MRPL51 0 0
SNT309 7 22
RPL11A 0 0
PRE2 2 4
FHL1 34 961
COG4 3 2
ISR1 7 78
YTH1 4 15
RPN7 3 3
YPR108W-A 24 571
YPR109W 50 1575
RPC40 1 0
DBF20 45 1250
MRD1 7 106
PIS1 2 7
YPR114W 18 243
RGC1 44 713
RRG8 15 76
YPR117W 93 2660
MRI1 33 435
CLB2 7 102
CLB5 42 480
THI22 24 622
AXL1 76 2009
YPR123C 2 1
CTR1 10 54
YLH47 28 682
YPR126C 14 342
YPR127W 19 467
ANT1 29 491
SCD6 25 397
YPR130C 10 95
NAT3 3 30
RPS23B 7 31
SPN1 6 35
TOM5 4 5
MSS18 6 31
CTF4 2 10
YPR136C 0 0
RRP9 3 2
MEP3 52 1411
LOA1 3 4
TAZ1 22 373
KAR3 9 119
YPR142C 23 609
RRP15 4 23
NOC4 5 82
ASN1 47 1156
YPR145C-A 20 370
YPR146C 36 1497
YPR147C 23 824
YPR148C 27 527
NCE102 16 504
YPR150W 24 921
SUE1 35 1260
URN1 89 2151
YPR153W 16 361
PIN3 7 39
NCA2 44 1123
TPO3 21 680
TDA6 36 1000
CUR1 20 219
KRE6 19 310
YPR159C-A 3 3
GPH1 56 3043
YPR160W-A 0 0
YPR160C-A 9 268
SGV1 25 410
ORC4 0 0
TIF3 6 13
MMS1 24 263
RHO1 0 0
MRP2 2 2
MET16 17 299
NUT2 5 21
JIP5 4 50
YPR170C 23 602
YPR169W-A 5 27
YPR170W-B 10 165
YPR170W-A 7 140
BSP1 42 492
YPR172W 22 311
VPS4 2 1
YPR174C 13 382
DPB2 0 0
BET2 0 0
YPR177C 3 21
PRP4 4 22
HDA3 40 1079
AOS1 0 0
SEC23 3 3
SMX3 0 0
DPM1 0 0
GDB1 68 1873
ATG13 18 151
PZF1 3 2
RPO26 0 0
MLC2 5 9
SKI3 14 70
RPC82 0 0
QCR2 17 226
AQY1 42 982
HPA2 25 421
OPT2 53 1032
YPR195C 26 504
YPR196W 39 842
YPR197C 17 362
SGE1 37 867
ARR1 26 579
ARR2 10 188
ARR3 25 569
YPR202W 4 5
YPR203W 0 0
YPR204W 1 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 0 0
AI3 0 0
AI4 0 0
AI5_ALPHA 0 0
COX1 0 0
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 0 0
Q0297 0 0
