gene_name number_of_transposon_per_gene number_of_read_per_gene
AIM41 2 1
RUD3 9 181
RFC1 5 43
YOR218C 3 20
STE13 21 361
RCN2 11 33
MCT1 25 353
ODC2 15 178
DSC3 13 183
RPB8 0 0
YOR225W 10 94
ISU2 7 68
HER1 37 656
MCP1 14 157
WTM2 71 1567
WTM1 22 330
MKK1 20 334
YOR231C-A 1 0
MGE1 1 0
KIN4 17 176
RPL33B 5 20
IRC13 16 107
DFR1 2 5
HES1 13 222
YOR238W 12 356
ABP140 14 154
MET7 15 128
SSP2 13 191
PUS7 15 97
ESA1 1 0
DGA1 16 264
ENV9 18 302
SRL1 5 46
YOR248W 1 0
APC5 0 0
CLP1 0 0
TUM1 16 192
TMA16 6 78
NAT5 9 99
SEC63 3 4
OSW1 10 80
TRE2 1 0
CDC31 0 0
HNT3 8 62
RPT4 1 0
GCD1 3 3
RPN8 2 2
GPN2 4 9
YOR263C 5 78
DSE3 22 338
RBL2 3 21
PNT1 14 72
HRK1 38 861
YOR268C 63 1565
PAC1 18 206
VPH1 25 244
FSF1 25 285
YTM1 1 0
TPO4 30 775
MOD5 30 399
RIM20 25 760
CAF20 7 100
YOR277C 4 18
HEM4 4 12
RFM1 11 154
FSH3 7 75
PLP2 2 6
YOR282W 9 191
YOR283W 4 37
HUA2 3 6
RDL1 6 138
RDL2 5 27
RRP36 0 0
MPD1 13 159
YOR289W 20 326
SNF2 10 80
YPK9 28 437
YOR292C 18 373
RPS10A 3 2
YOR293C-A 5 81
RRS1 1 0
UAF30 9 50
YOR296W 22 353
TIM18 5 16
MUM3 24 461
MBF1 9 63
BUD7 26 328
YOR300W 17 443
RAX1 70 1525
YOR302W 2 9
CPA1 20 313
ISW2 24 276
BIL1 4 10
RRG7 1 0
MCH5 14 212
SLY41 20 381
SNU66 12 100
YOR309C 1 0
NOP58 2 1
DGK1 14 227
RPL20B 2 1
SPS4 10 126
YOR314W 8 37
YOR314W-A 3 10
SFG1 19 455
COT1 37 482
YOR316C-A 25 504
FAA1 54 1561
YOR318C 49 1274
HSH49 0 0
GNT1 16 213
PMT3 25 432
LDB19 19 272
PRO2 0 0
FRT1 19 217
YOR325W 9 122
MYO2 4 12
SNC2 5 13
PDR10 39 678
SCD5 3 5
YOR329W-A 2 11
MIP1 19 280
YOR331C 3 29
VMA4 1 0
YOR333C 7 83
MRS2 11 203
ALA1 0 0
YOR335W-A 0 0
KRE5 1 0
TEA1 19 408
YOR338W 6 134
UBC11 7 100
RPA43 2 5
RPA190 2 1
YOR342C 6 109
YOR343C 36 701
TYE7 19 328
YOR345C 6 28
REV1 42 787
PYK2 21 271
PUT4 283 8456
CIN1 41 1028
MNE1 16 190
MEK1 17 341
TFB6 12 287
SOG2 8 139
MSC6 20 256
GDS1 22 179
CIR2 30 673
SNX3 10 176
HAP5 24 439
VTS1 21 304
PDE2 16 316
PRT1 12 460
PRE10 4 80
PIP2 25 474
YOR364W 14 118
YOR365C 29 280
YOR366W 3 5
SCP1 10 109
RAD17 24 358
RPS12 0 0
MRS6 3 10
GPB1 41 1946
NDD1 8 38
NUD1 6 44
ALD4 37 517
GDH1 33 453
YOR376W 27 657
YOR376W-A 2 1
ATF1 18 530
AMF1 20 148
YOR379C 9 88
RDR1 32 871
FRE3 31 685
YOR381W-A 21 507
FIT2 9 44
FIT3 17 214
FRE5 33 743
YOR385W 6 62
PHR1 6 44
YOR387C 3 42
FDH1 3 25
YOR389W 15 254
FEX1 2 35
HSP33 3 14
YOR392W 6 92
ERR1 0 0
PAU21 0 0
YOR394C-A 1 0
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 1 0
HSP32 0 0
FEX2 3 40
YPL278C 0 0
YPL277C 10 219
SAM3 15 339
SAM4 2 3
PBI1 6 94
ATP15 0 0
MDL2 22 510
KAR9 17 346
PLC1 1 0
ACM1 11 164
DIM1 1 0
DIP5 22 432
YPL264C 17 625
KEL3 23 608
FUM1 19 340
YPL261C 8 156
YPL260W 14 354
APM1 21 192
THI21 21 427
YPL257W 4 20
CLN2 13 211
BBP1 3 58
HFI1 9 40
VIK1 29 1116
YAH1 1 0
YPL251W 1 0
ICY2 10 49
RPL36B 2 1
YPL250W-A 0 0
GYP5 22 462
GAL4 20 360
YPL247C 19 788
RBD2 5 25
YPL245W 5 128
HUT1 11 129
SRP68 1 0
IQG1 10 66
CIN2 7 14
HSP82 22 274
YAR1 16 45
YPL238C 0 0
SUI3 1 0
ENV7 15 332
RVB2 1 0
VMA11 0 0
NSL1 7 103
SSO1 22 659
FAS2 1 0
USV1 50 653
YPL229W 11 232
CET1 3 8
ALG5 17 182
NEW1 37 211
YPL225W 9 53
MMT2 32 1083
GRE1 26 413
FMP40 59 1336
YPL222C-A 6 86
FLC1 53 1369
RPL1A 4 6
PCL8 19 520
SAR1 0 0
BMS1 1 0
YPL216W 37 664
CBP3 7 202
THI6 23 784
LEA1 9 102
PUS1 27 267
NIP7 0 0
SRP72 1 0
IPL1 7 87
RKM1 13 246
TYW1 25 457
PGC1 21 397
YPL205C 22 383
HRR25 13 92
TPK2 22 588
AFT2 22 522
YIG1 21 209
CSM4 9 100
YPL199C 10 112
RPL7B 14 235
YPL197C 0 0
OXR1 11 167
APL5 21 267
DDC1 16 216
RSA1 9 65
PRM3 8 36
YPL191C 10 248
NAB3 0 0
COA2 6 18
GUP2 28 550
POS5 15 220
MF(ALPHA)1 8 36
UIP4 25 679
YPL185W 28 786
MRN1 34 328
RTC6 6 35
RTT10 41 593
YPL182C 15 103
CTI6 26 253
TCO89 42 771
PPQ1 39 468
CBC2 6 48
CUP9 18 344
TRE1 43 769
SPT14 1 0
NIP100 16 115
MRPL40 12 116
COX10 12 235
OYE3 26 861
DAP1 20 405
MEX67 1 0
YPL168W 15 172
REV3 39 472
ATG29 7 87
SET6 9 89
MLH3 15 270
SVS1 4 7
YPL162C 7 76
BEM4 14 135
CDC60 0 0
PET20 14 201
AIM44 42 374
TGS1 25 442
PRM4 26 269
KIP2 79 1628
PEP4 18 238
RAD53 13 232
YPL152W-A 2 3
RRD2 10 73
PRP46 7 295
YPL150W 30 299
ATG5 6 32
PPT2 10 160
PXA1 27 302
NOP53 2 1
KES1 6 26
POC4 9 110
RPL33A 1 0
YPL142C 0 0
FRK1 36 901
MKK2 24 341
UME1 19 194
SPP1 16 231
GIP3 71 1508
YPL136W 13 74
ISU1 23 391
YPL135C-A 6 82
ODC1 34 470
RDS2 41 822
COX11 23 235
RPL5 0 0
SPO19 13 81
TAF14 6 22
TBF1 2 13
HHO1 26 372
NAN1 1 0
KAP120 11 146
SPC29 1 0
RNY1 7 88
TFB2 3 3
MEI5 8 78
VPS30 15 117
YPL119C-A 0 0
DBP1 23 213
MRP51 14 140
IDI1 0 0
HOS3 22 361
BEM3 21 283
YPL114W 4 22
YPL113C 13 143
PEX25 19 149
CAR1 72 1576
GDE1 43 934
YPL109C 23 614
YPL108W 10 136
YPL107W 15 222
SSE1 9 104
SYH1 35 590
MSD1 17 163
FMP30 13 407
YPL102C 12 155
ELP4 29 323
ATG21 15 82
INA17 5 36
MGR2 5 18
MSY1 24 140
ERI1 1 0
PNG1 31 814
EEB1 31 494
SEC62 7 94
NOG1 5 15
SSU1 33 647
GLR1 22 385
RPS6A 11 57
RLM1 43 831
YPL088W 54 1705
YDC1 14 218
ELP3 20 163
SEC16 3 3
BRO1 7 22
SEN54 1 0
MOT1 1 0
RPS9A 36 479
YPL080C 30 366
RPL21B 16 154
ATP4 13 130
YPL077C 22 524
GPI2 5 41
GCR1 20 56
YTA6 34 587
YPL073C 6 52
UBP16 24 371
YPL071C 10 44
MUK1 27 483
BTS1 19 129
YPL068C 19 305
YPL067C 51 1116
RGL1 43 362
VPS28 15 87
CWC27 21 317
TIM50 13 139
YPL062W 96 2467
ALD6 32 472
MFM1 33 466
GRX5 7 25
PDR12 85 1593
SUR1 48 790
LCL1 50 915
LGE1 121 1258
LEE1 54 1027
KTR6 69 1839
OAZ1 31 465
ARL3 25 496
MNN9 2 1
DIG1 56 538
CAM1 45 703
SGF11 14 136
ELC1 14 112
VPS16 26 273
YPL044C 1 0
NOP4 9 56
SSN3 34 254
YPL041C 23 810
ISM1 50 685
YPL039W 23 663
YPL038W-A 4 49
MET31 19 386
EGD1 80 26698
PMA2 63 909
YPL035C 9 99
YPL034W 9 111
SRL4 29 299
SVL3 50 1278
PHO85 31 182
TRM44 44 814
SUV3 72 1121
ERG10 0 0
SMA1 40 454
SKS1 56 1023
YPL025C 67 1283
RMI1 22 89
MET12 52 690
RAD1 93 1683
ECM23 34 721
ULP1 23 199
VTC3 121 2060
CTF19 58 546
IRC15 164 3633
SWI1 53 281
HST2 194 6349
YPL014W 141 3055
MRPS16 19 167
RRP12 3 2
TAF3 40 918
RET3 0 0
RQC2 110 1470
CHL1 89 1117
TFC8 8 45
NCR1 193 5056
AEP3 99 1088
LSP1 53 839
ULA1 153 3646
SNF8 78 875
HAT1 99 1826
CIT3 185 5543
PDH1 196 6569
YPR002C-A 11 25
YPR003C 208 3265
AIM45 109 1761
HAL1 93 2377
ICL2 209 5818
REC8 184 4371
HAA1 233 7575
SUT2 50 955
RPA135 2 3
YPR010C-A 36 545
YPR011C 121 3321
YPR012W 18 187
CMR3 89 2155
YPR014C 40 449
YPR015C 93 2047
TIF6 5 25
YPR016W-A 40 532
DSS4 23 286
RLF2 43 784
MCM4 6 19
ATP20 7 99
AGC1 46 834
YPR022C 80 2120
EAF3 58 756
YME1 30 131
CCL1 10 70
ATH1 114 1858
YPR027C 25 269
YOP1 20 280
APL4 55 650
CSR2 75 1253
NTO1 45 806
SRO7 55 583
HTS1 1 0
ARP7 5 10
GLN1 7 36
VMA13 64 544
SPO24 16 276
ERV2 41 823
IRC16 34 554
YPR039W 37 690
TIP41 55 1395
TIF5 1 0
PUF2 62 779
RPL43A 0 0
OPI11 0 0
THP3 41 1242
MCM16 16 105
MSF1 19 181
TAH18 1 0
ATG11 37 836
YPR050C 24 567
MAK3 34 1213
NHP6A 14 119
YPR053C 34 572
SMK1 31 559
SEC8 24 329
TFB4 1 0
BRR1 16 234
YMC1 11 77
YPR059C 4 23
ARO7 10 75
JID1 35 664
FCY1 27 1003
YPR063C 37 564
YPR064W 83 1508
ROX1 24 280
UBA3 50 1280
ISA2 24 263
HOS1 36 716
SPE3 26 412
MED1 30 399
YPR071W 12 176
NOT5 17 191
LTP1 3 5
TKL1 41 571
YPR074W-A 30 437
OPY2 63 923
YPR076W 30 352
YPR077C 25 557
YPR078C 51 1130
MRL1 48 988
TEF1 11 50
GRS2 33 776
DIB1 0 0
MDM36 25 397
YPR084W 27 615
ASA1 1 0
SUA7 0 0
VPS69 5 72
SRP54 3 29
YPR089W 36 589
NVJ2 34 506
YPR092W 15 114
ASR1 20 397
RDS3 0 0
SYT1 52 707
YPR096C 13 69
YPR097W 46 904
YPR098C 10 51
YPR099C 14 164
MRPL51 12 116
SNT309 12 146
RPL11A 0 0
PRE2 1 0
FHL1 27 527
COG4 4 13
ISR1 14 136
YTH1 2 1
RPN7 2 7
YPR108W-A 16 317
YPR109W 28 591
RPC40 0 0
DBF20 28 612
MRD1 3 4
PIS1 4 23
YPR114W 14 184
RGC1 31 419
RRG8 15 377
YPR117W 31 459
MRI1 10 89
CLB2 8 84
CLB5 34 378
THI22 13 168
AXL1 63 1015
YPR123C 12 105
CTR1 24 342
YLH47 26 543
YPR126C 8 124
YPR127W 19 224
ANT1 25 370
SCD6 17 71
YPR130C 3 4
NAT3 9 122
RPS23B 5 9
SPN1 6 26
TOM5 2 3
MSS18 14 130
CTF4 19 86
YPR136C 0 0
RRP9 1 0
MEP3 51 1062
LOA1 8 28
TAZ1 23 427
KAR3 10 55
YPR142C 19 364
RRP15 7 13
NOC4 9 103
ASN1 66 1352
YPR145C-A 13 160
YPR146C 39 734
YPR147C 52 1191
YPR148C 54 1125
NCE102 33 1085
YPR150W 49 1210
SUE1 52 1396
URN1 134 2401
YPR153W 36 838
PIN3 17 113
NCA2 55 982
TPO3 43 1236
TDA6 46 1035
CUR1 15 273
KRE6 9 23
YPR159C-A 2 4
GPH1 33 693
YPR160W-A 1 0
YPR160C-A 5 37
SGV1 15 192
ORC4 1 0
TIF3 8 25
MMS1 55 737
RHO1 0 0
MRP2 3 25
MET16 15 156
NUT2 8 272
JIP5 8 94
YPR170C 6 25
YPR169W-A 7 122
YPR170W-B 9 151
YPR170W-A 3 29
BSP1 21 211
YPR172W 11 308
VPS4 7 23
YPR174C 5 63
DPB2 1 0
BET2 1 0
YPR177C 2 77
PRP4 2 77
HDA3 16 311
AOS1 0 0
SEC23 0 0
SMX3 0 0
DPM1 2 4
GDB1 34 541
ATG13 13 325
PZF1 0 0
RPO26 0 0
MLC2 5 46
SKI3 14 112
RPC82 0 0
QCR2 18 155
AQY1 16 279
HPA2 8 157
OPT2 17 350
YPR195C 9 202
YPR196W 19 412
YPR197C 10 125
SGE1 14 310
ARR1 4 38
ARR2 3 103
ARR3 7 148
YPR202W 0 0
YPR203W 0 0
YPR204W 0 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 1 0
AI3 1 0
AI4 2 1
AI5_ALPHA 2 1
COX1 2 1
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 1 0
BI3 1 0
BI4 1 0
COB 1 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 1 0
Q0255 0 0
COX3 0 0
Q0297 0 0
