gene_name number_of_transposon_per_gene number_of_read_per_gene
TRE2 8 37
CDC31 0 0
HNT3 15 53
RPT4 2 1
GCD1 5 17
RPN8 5 12
GPN2 8 14
YOR263C 21 182
DSE3 65 499
RBL2 13 135
PNT1 53 226
HRK1 69 486
YOR268C 58 584
PAC1 44 214
VPH1 26 104
FSF1 56 311
YTM1 4 10
TPO4 73 549
MOD5 90 587
RIM20 65 481
CAF20 19 216
YOR277C 16 129
HEM4 18 111
RFM1 14 41
FSH3 31 191
PLP2 8 15
YOR282W 43 443
YOR283W 29 204
HUA2 32 136
RDL1 32 196
RDL2 25 145
RRP36 1 0
MPD1 18 60
YOR289W 58 498
SNF2 58 341
YPK9 140 932
YOR292C 61 494
RPS10A 16 30
YOR293C-A 11 74
RRS1 4 5
UAF30 35 266
YOR296W 93 621
TIM18 28 184
MUM3 107 889
MBF1 22 121
BUD7 97 664
YOR300W 59 548
RAX1 128 1480
YOR302W 2 9
CPA1 24 123
ISW2 109 800
BIL1 13 90
RRG7 27 133
MCH5 59 275
SLY41 57 388
SNU66 43 248
YOR309C 3 4
NOP58 4 6
DGK1 24 116
RPL20B 13 54
SPS4 36 255
YOR314W 24 109
YOR314W-A 6 8
SFG1 62 247
COT1 63 432
YOR316C-A 73 1081
FAA1 102 754
YOR318C 80 590
HSH49 0 0
GNT1 41 216
PMT3 89 641
LDB19 59 446
PRO2 4 11
FRT1 39 197
YOR325W 12 103
MYO2 23 181
SNC2 18 117
PDR10 227 1518
SCD5 36 136
YOR329W-A 17 149
MIP1 103 590
YOR331C 15 141
VMA4 5 23
YOR333C 20 72
MRS2 50 259
ALA1 1 0
YOR335W-A 0 0
KRE5 91 479
TEA1 76 655
YOR338W 60 425
UBC11 19 90
RPA43 5 26
RPA190 3 3
YOR342C 37 245
YOR343C 90 1090
TYE7 39 337
YOR345C 12 73
REV1 82 575
PYK2 47 315
PUT4 458 6204
CIN1 161 1210
MNE1 91 514
MEK1 45 272
TFB6 29 259
SOG2 62 351
MSC6 60 323
GDS1 45 355
CIR2 88 653
SNX3 17 135
HAP5 65 495
VTS1 34 246
PDE2 40 320
PRT1 34 259
PRE10 10 35
PIP2 101 769
YOR364W 41 397
YOR365C 109 801
YOR366W 19 90
SCP1 29 124
RAD17 42 290
RPS12 2 1
MRS6 7 23
GPB1 110 771
NDD1 7 58
NUD1 10 17
ALD4 94 627
GDH1 62 378
YOR376W 71 422
YOR376W-A 3 3
ATF1 66 586
AMF1 77 763
YOR379C 48 512
RDR1 62 509
FRE3 102 587
YOR381W-A 37 380
FIT2 17 56
FIT3 28 127
FRE5 106 572
YOR385W 33 170
PHR1 37 254
YOR387C 20 56
FDH1 8 15
YOR389W 65 447
FEX1 6 14
HSP33 12 91
YOR392W 37 266
ERR1 1 0
PAU21 0 0
YOR394C-A 5 43
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 1 0
ERR2 1 0
HSP32 0 0
FEX2 7 17
YPL278C 4 5
YPL277C 51 257
SAM3 87 609
SAM4 19 85
PBI1 38 153
ATP15 7 16
MDL2 103 793
KAR9 81 579
PLC1 11 63
ACM1 16 92
DIM1 5 15
DIP5 88 560
YPL264C 55 245
KEL3 145 992
FUM1 42 338
YPL261C 51 528
YPL260W 45 268
APM1 62 329
THI21 83 716
YPL257W 35 195
CLN2 47 219
BBP1 6 15
HFI1 23 148
VIK1 161 1544
YAH1 10 58
YPL251W 9 55
ICY2 27 134
RPL36B 16 43
YPL250W-A 6 13
GYP5 101 747
GAL4 86 459
YPL247C 73 585
RBD2 36 253
YPL245W 78 550
HUT1 46 402
SRP68 5 8
IQG1 14 38
CIN2 58 219
HSP82 108 799
YAR1 37 215
YPL238C 0 0
SUI3 2 1
ENV7 60 425
RVB2 8 40
VMA11 4 5
NSL1 6 83
SSO1 53 526
FAS2 1 0
USV1 55 345
YPL229W 16 131
CET1 14 53
ALG5 40 173
NEW1 78 450
YPL225W 17 42
MMT2 76 695
GRE1 48 408
FMP40 92 588
YPL222C-A 16 48
FLC1 102 730
RPL1A 5 23
PCL8 47 317
SAR1 2 2
BMS1 12 100
YPL216W 96 512
CBP3 38 231
THI6 79 587
LEA1 22 180
PUS1 65 518
NIP7 2 4
SRP72 7 31
IPL1 18 155
RKM1 42 373
TYW1 93 571
PGC1 34 264
YPL205C 49 422
HRR25 33 136
TPK2 40 225
AFT2 45 414
YIG1 52 253
CSM4 16 98
YPL199C 27 153
RPL7B 36 249
YPL197C 4 8
OXR1 27 140
APL5 43 233
DDC1 52 327
RSA1 22 108
PRM3 5 6
YPL191C 37 282
NAB3 2 1
COA2 14 41
GUP2 73 596
POS5 49 216
MF(ALPHA)1 20 53
UIP4 53 426
YPL185W 60 562
MRN1 81 518
RTC6 7 55
RTT10 116 856
YPL182C 16 72
CTI6 38 192
TCO89 96 714
PPQ1 57 409
CBC2 20 146
CUP9 71 498
TRE1 191 1757
SPT14 4 30
NIP100 32 203
MRPL40 32 193
COX10 53 275
OYE3 99 929
DAP1 38 299
MEX67 10 51
YPL168W 44 239
REV3 78 330
ATG29 12 66
SET6 36 186
MLH3 74 389
SVS1 21 64
YPL162C 29 224
BEM4 63 356
CDC60 4 4
PET20 29 180
AIM44 104 658
TGS1 95 1076
PRM4 55 294
KIP2 114 1164
PEP4 51 223
RAD53 51 334
YPL152W-A 2 2
RRD2 25 70
PRP46 21 188
YPL150W 57 136
ATG5 33 88
PPT2 19 123
PXA1 55 379
NOP53 14 66
KES1 20 81
POC4 17 168
RPL33A 2 1
YPL142C 1 0
FRK1 85 772
MKK2 66 398
UME1 21 179
SPP1 40 195
GIP3 116 811
YPL136W 23 68
ISU1 25 167
YPL135C-A 11 48
ODC1 96 723
RDS2 58 365
COX11 40 235
RPL5 1 0
SPO19 25 71
TAF14 21 55
TBF1 8 26
HHO1 43 321
NAN1 7 33
KAP120 75 559
SPC29 5 12
RNY1 50 331
TFB2 9 41
MEI5 12 33
VPS30 32 126
YPL119C-A 14 77
DBP1 60 377
MRP51 49 532
IDI1 3 20
HOS3 86 652
BEM3 64 341
YPL114W 21 151
YPL113C 49 321
PEX25 47 204
CAR1 188 2066
GDE1 108 719
YPL109C 54 343
YPL108W 29 262
YPL107W 46 250
SSE1 38 257
SYH1 109 655
MSD1 51 289
FMP30 55 549
YPL102C 28 258
ELP4 59 437
ATG21 32 123
INA17 11 34
MGR2 15 51
MSY1 53 257
ERI1 10 52
PNG1 66 632
EEB1 82 549
SEC62 16 85
NOG1 13 95
SSU1 71 538
GLR1 55 436
RPS6A 10 20
RLM1 68 508
YPL088W 86 959
YDC1 53 358
ELP3 35 140
SEC16 38 305
BRO1 40 198
SEN54 10 24
MOT1 22 45
RPS9A 66 403
YPL080C 87 735
RPL21B 23 69
ATP4 19 80
YPL077C 32 163
GPI2 12 101
GCR1 80 383
YTA6 81 502
YPL073C 18 80
UBP16 55 313
YPL071C 27 133
MUK1 63 466
BTS1 56 389
YPL068C 37 218
YPL067C 101 1295
RGL1 92 532
VPS28 23 140
CWC27 27 241
TIM50 22 184
YPL062W 136 1793
ALD6 92 475
MFM1 80 634
GRX5 33 205
PDR12 167 1301
SUR1 45 209
LCL1 73 778
LGE1 87 512
LEE1 47 307
KTR6 77 811
OAZ1 25 111
ARL3 18 124
MNN9 0 0
DIG1 135 1136
CAM1 53 317
SGF11 18 99
ELC1 29 142
VPS16 46 298
YPL044C 2 2
NOP4 22 101
SSN3 105 1071
YPL041C 59 631
ISM1 140 1080
YPL039W 82 971
YPL038W-A 12 105
MET31 39 313
EGD1 46 1881
PMA2 205 1432
YPL035C 26 126
YPL034W 26 100
SRL4 32 166
SVL3 122 957
PHO85 48 379
TRM44 79 557
SUV3 98 643
ERG10 3 3
SMA1 54 246
SKS1 58 369
YPL025C 75 846
RMI1 57 449
MET12 60 422
RAD1 111 719
ECM23 39 288
ULP1 23 45
VTC3 170 1364
CTF19 56 480
IRC15 222 1951
SWI1 60 237
HST2 199 2051
YPL014W 171 1309
MRPS16 30 196
RRP12 14 62
TAF3 44 448
RET3 2 1
RQC2 133 816
CHL1 109 755
TFC8 63 258
NCR1 287 2615
AEP3 141 894
LSP1 92 630
ULA1 160 1207
SNF8 56 626
HAT1 69 477
CIT3 206 2134
PDH1 161 1470
YPR002C-A 6 7
YPR003C 193 1373
AIM45 83 429
HAL1 85 631
ICL2 238 3117
REC8 163 1410
HAA1 180 1632
SUT2 65 239
RPA135 5 20
YPR010C-A 21 151
YPR011C 135 1072
YPR012W 18 102
CMR3 77 509
YPR014C 37 131
YPR015C 94 894
TIF6 10 51
YPR016W-A 57 410
DSS4 26 194
RLF2 66 539
MCM4 14 81
ATP20 16 85
AGC1 88 651
YPR022C 141 1020
EAF3 80 716
YME1 101 605
CCL1 9 30
ATH1 165 918
YPR027C 28 194
YOP1 33 138
APL4 55 353
CSR2 149 1016
NTO1 114 868
SRO7 94 511
HTS1 2 3
ARP7 19 85
GLN1 2 1
VMA13 87 715
SPO24 18 112
ERV2 86 934
IRC16 67 920
YPR039W 69 991
TIP41 51 360
TIF5 9 36
PUF2 88 634
RPL43A 18 64
OPI11 11 30
THP3 50 241
MCM16 19 80
MSF1 50 359
TAH18 21 69
ATG11 107 681
YPR050C 32 457
MAK3 49 624
NHP6A 18 95
YPR053C 70 505
SMK1 56 416
SEC8 67 420
TFB4 2 1
BRR1 52 357
YMC1 32 193
YPR059C 13 51
ARO7 21 126
JID1 30 210
FCY1 37 327
YPR063C 34 253
YPR064W 93 806
ROX1 28 140
UBA3 73 861
ISA2 41 395
HOS1 68 605
SPE3 24 127
MED1 50 407
YPR071W 36 178
NOT5 29 132
LTP1 28 214
TKL1 60 428
YPR074W-A 50 378
OPY2 37 240
YPR076W 16 52
YPR077C 46 396
YPR078C 96 647
MRL1 80 658
TEF1 10 37
GRS2 143 993
DIB1 4 19
MDM36 63 467
YPR084W 65 329
ASA1 5 7
SUA7 1 0
VPS69 20 144
SRP54 21 140
YPR089W 107 769
NVJ2 55 373
YPR092W 39 335
ASR1 48 418
RDS3 4 32
SYT1 91 591
YPR096C 32 151
YPR097W 106 1045
YPR098C 28 64
YPR099C 15 154
MRPL51 16 132
SNT309 18 87
RPL11A 7 38
PRE2 2 3
FHL1 45 271
COG4 5 17
ISR1 20 75
YTH1 6 15
RPN7 4 38
YPR108W-A 48 463
YPR109W 53 419
RPC40 4 17
DBF20 71 567
MRD1 13 77
PIS1 5 11
YPR114W 43 311
RGC1 116 808
RRG8 35 191
YPR117W 200 1246
MRI1 35 232
CLB2 10 45
CLB5 91 644
THI22 64 433
AXL1 136 1043
YPR123C 18 53
CTR1 50 376
YLH47 59 325
YPR126C 21 132
YPR127W 64 335
ANT1 51 357
SCD6 38 135
YPR130C 12 20
NAT3 21 154
RPS23B 26 94
SPN1 19 77
TOM5 5 13
MSS18 20 97
CTF4 78 486
YPR136C 2 1
RRP9 5 6
MEP3 96 1034
LOA1 20 123
TAZ1 49 323
KAR3 16 111
YPR142C 51 591
RRP15 16 59
NOC4 9 62
ASN1 97 609
YPR145C-A 22 140
YPR146C 72 827
YPR147C 51 407
YPR148C 49 378
NCE102 37 224
YPR150W 61 591
SUE1 79 722
URN1 164 1415
YPR153W 30 214
PIN3 20 64
NCA2 68 524
TPO3 57 435
TDA6 80 765
CUR1 55 533
KRE6 53 222
YPR159C-A 8 27
GPH1 133 1151
YPR160W-A 3 20
YPR160C-A 14 121
SGV1 58 330
ORC4 2 1
TIF3 11 23
MMS1 118 624
RHO1 0 0
MRP2 19 111
MET16 34 252
NUT2 14 200
JIP5 18 116
YPR170C 44 421
YPR169W-A 6 19
YPR170W-B 19 177
YPR170W-A 13 126
BSP1 64 426
YPR172W 28 221
VPS4 25 124
YPR174C 16 109
DPB2 16 58
BET2 0 0
YPR177C 8 36
PRP4 15 55
HDA3 47 379
AOS1 8 28
SEC23 0 0
SMX3 1 0
DPM1 3 12
GDB1 159 1177
ATG13 64 411
PZF1 13 52
RPO26 0 0
MLC2 11 54
SKI3 68 305
RPC82 4 3
QCR2 76 418
AQY1 86 820
HPA2 30 280
OPT2 83 656
YPR195C 69 507
YPR196W 74 613
YPR197C 35 291
SGE1 35 253
ARR1 63 434
ARR2 14 66
ARR3 56 310
YPR202W 12 58
YPR203W 0 0
YPR204W 11 20
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 0 0
AI3 0 0
AI4 0 0
AI5_ALPHA 0 0
COX1 0 0
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 2 1
Q0255 0 0
COX3 0 0
Q0297 0 0
